site_country,asm,field_year,tpt_id_key,project_number,crop_code,target_code,site_name,requested_trials,priority,ton_recommendation,difference,overall_recommendation,total_country_capacity,percent_country_capacity,ton_percent_country_capacity
Chile,LTX,2023,FA23WLD4ALTX,BIKC0002,"VITVI, YWASS","ADB, UNCINE",CHL,2,1,1,-1,TON Decrease,Chile: 54,0.037037037037037035,0.018518518518518517
Chile,LOR,2023,HD23CHLP2LOR,N-7547,SOLTU,TTTTT,CHL,3,1,5,+2,TON Increase,Chile: 54,0.05555555555555555,0.09259259259259259
Chile,LOR,2023,ID23CHLF2LOR,N-7364,CYLAV,TETRUR,CHL,3,1,4,+1,TON Increase,Chile: 54,0.05555555555555555,0.07407407407407407
Chile,LOR,2023,FD23CHLF1LOR,N-7550,PRNCE,BOTRCI,CHL (Country group),3,1,5,+2,TON Increase,Chile: 54,0.05555555555555555,0.09259259259259259
Chile,LOR,2023,GD23CHLV1LOR,N-7548,VITVI,VITVI,CHL (Country group),2,1,4,+2,TON Increase,Chile: 54,0.037037037037037035,0.07407407407407407
Chile,GGR,2023,FD23CHLT1GGR,N-5059,TRZAS,"ERYSGT, PUCCRT, PUCCSI, SEPTTR",CHL,9,1,14,+5,TON Increase,Chile: 54,0.16666666666666666,0.25925925925925924
Chile,SCR,2023,HD23CHLO2SCR,N-7982,YOBAM,"AGSTE, AVEFA, BROMO, BRSRA, CAPBP, CHEAL, CNDSS, CONAR, CYNDA, EPIHI, EQUSS, EROCI, HORVX, LAMAM, LOLPE, MALNI, MATCH, MODCA, POAAN, POLAV, SENVU, SETPU, SSYOF",CHL,14,2,25,+11,TON Increase,Chile: 54,0.25925925925925924,0.46296296296296297
Chile,LTX,2023,FA23WLD2ALTX,BIUD0006,"VITVI, YWASS","ADB, BOTRCI, UNCINE",CHL,1,2,1,0,TON Approves,Chile: 54,0.018518518518518517,0.018518518518518517
Chile,LOR,2023,ID23CHLH1LOR,N-5972,LYPES,"GNORAB, TRIAVA",CHL,3,1,4,+1,TON Increase,Chile: 54,0.05555555555555555,0.07407407407407407
Chile,LOR,2023,FD23CHLV2LOR,N-8028,VITVI,"UNCINE, VITVI",CHL,3,1,5,+2,TON Increase,Chile: 54,0.05555555555555555,0.09259259259259259
Chile,LOR,2023,ID23CHLH2LOR,N-5972,LYPES,"GNORAB, TRIAVA",CHL,2,2,2,0,TON Approves,Chile: 54,0.037037037037037035,0.037037037037037035
Chile,LOR,2023,FD23CHLV3LOR,N-8028,VITVI,UNCINE,CHL,2,2,4,+2,TON Increase,Chile: 54,0.037037037037037035,0.07407407407407407
Chile,LOR,2023,FD23CHLF6LOR,N-7550,PRNPN,"BOTRCI, MONIFC, SPHRPP",CHL,2,1,4,+2,TON Increase,Chile: 54,0.037037037037037035,0.07407407407407407
Chile,LOR,2023,ID23CHLV2LOR,N-5972,VITVI,PSECSP,CHL,2,1,3,+1,TON Increase,Chile: 54,0.037037037037037035,0.05555555555555555
Chile,LOR,2023,ID23CHLV1LOR,N-5972,VITVI,PSECSP,CHL (Country group),4,2,8,+4,TON Increase,Chile: 54,0.07407407407407407,0.14814814814814814
Chile,LLX,2023,HA23LAT3BLLX,BIDU0028,SOLTU,"BBBAN, GGGGG",CHL,2,1,3,+1,TON Increase,Chile: 54,0.037037037037037035,0.05555555555555555
Chile,SCR,2023,HD23CHLL2SCR,N-7547,AVESW,"BRSSP, LOLMU",CHL,6,1,5,-1,TON Decrease,Chile: 54,0.1111111111111111,0.09259259259259259
Chile,LOR,2023,FD23CHLF3LOR,N-8429,CYLAV,BOTSSP,CHL,2,2,2,0,TON Approves,Chile: 54,0.037037037037037035,0.037037037037037035
Chile,JWR,2023,SD23CHLT2JWR,N-8019,TRZAS,RHOPPA,CHL,1,2,1,0,TON Approves,Chile: 54,0.018518518518518517,0.018518518518518517
Chile,SCR,2023,HD23CHLL1SCR,N-7547,AVESW,"BRSSP, LOLMU",CHL,6,1,3,-3,TON Decrease,Chile: 54,0.1111111111111111,0.05555555555555555
Chile,LOR,2023,FD23CHLH2LOR,N-5410,LACSA,BREMLA,CHL (Country group),1,1,2,+1,TON Increase,Chile: 54,0.018518518518518517,0.037037037037037035
Chile,LOR,2023,SD23CHLP1LOR,N-2885,SOLTU,SPONSU,CHL,2,1,4,+2,TON Increase,Chile: 54,0.037037037037037035,0.07407407407407407
Chile,GGR,2023,FD23CHLL1GGR,N-5059,AVESA,"ERYSGA, PUCCCA",CHL,6,1,4,-2,TON Decrease,Chile: 54,0.1111111111111111,0.07407407407407407
Chile,GGR,2023,FD23CHLD1GGR,N-5059,HORVS,"PYRNTE, RHYNSE",CHL,4,1,4,0,TON Approves,Chile: 54,0.07407407407407407,0.07407407407407407
Chile,EIX,2023,IA23WLDC2EIX,BIAA0102,NNNVV,APHISP,CHL,2,1,2,0,TON Approves,Chile: 54,0.037037037037037035,0.037037037037037035
Chile,JWR,2023,SD23CHLT3JWR,N-8019,TRZAS,"HYLAEL, HYROBO, PHTLHE",CHL,1,1,2,+1,TON Increase,Chile: 54,0.018518518518518517,0.037037037037037035
Chile,LOR,2023,HD23CHLO3LOR,N-6029,BEAVA,TTTTT,CHL,1,2,1,0,TON Approves,Chile: 54,0.018518518518518517,0.018518518518518517
Chile,LOR,2023,ID23CHLV5LOR,N-7929,VITVI,FRANOC,CHL,2,2,1,-1,TON Decrease,Chile: 54,0.037037037037037035,0.018518518518518517
Chile,LOR,2023,FD23CHLP1LOR,N-5410,SOLTU,PHYTIN,CHL (Country group),6,1,7,+1,TON Increase,Chile: 54,0.1111111111111111,0.12962962962962962
Chile,LOR,2023,FD23CHLV1LOR,N-8028,VITVI,UNCINE,CHL,3,1,3,0,TON Approves,Chile: 54,0.05555555555555555,0.05555555555555555
Chile,LOR,2023,ID23CHLF1LOR,N-5972,VACCO,PSECSP,CHL,2,1,4,+2,TON Increase,Chile: 54,0.037037037037037035,0.07407407407407407
Chile,LOR,2023,HD23CHLP1LOR,N-7547,SOLTU,TTTTT,CHL,3,1,3,0,TON Approves,Chile: 54,0.05555555555555555,0.05555555555555555
Chile,VCX,2023,IA23WLDALVCX,BIUA0010,VITVI,BRVPCH,CHL,2,1,1,-1,TON Decrease,Chile: 54,0.037037037037037035,0.018518518518518517
Chile,SBX,2023,IA23WLD10SBX,"BIAA0094, BPRX0017",VIT,"FRANOC, SCITCI",CHL,0,2,0,0,TON Approves,Chile: 54,0,0
Chile,LOR,2023,ID23CHLV7LOR,N-7929,VITVI,VITVI,CHL,4,2,3,-1,TON Decrease,Chile: 54,0.07407407407407407,0.05555555555555555
Chile,LOR,2023,ID23CHLV6LOR,N-7929,VITVI,BRVPCH,CHL,4,2,1,-3,TON Decrease,Chile: 54,0.07407407407407407,0.018518518518518517
China,CQR,2023,SD23RAP04CQR,N-8270,TRZAW,"FUSASP, PYTHSP",CHN,3,1,1,-2,TON Decrease,China: 320,0.009375,0.003125
China,CQR,2023,SD23RAP03CQR,N-8270,TRZAW,RHIZCE,CHN,3,2,1,-2,TON Decrease,China: 320,0.009375,0.003125
China,GKR,2023,FD23RAP35GKR,"N-8259, N-8260",SOLTU,XANTSP,CHN,2,2,1,-1,TON Decrease,China: 320,0.00625,0.003125
China,GKR,2023,FD23RAP33GKR,"N-8259, N-8260",CITLA,XANTSP,CHN,2,1,1,-1,TON Decrease,China: 320,0.00625,0.003125
China,NGX,2023,IA23WLD13NGX,BIRF0049,"CUC, SOL","FRANOC, SCITDO, THRIPL",CHN,4,2,5,+1,TON Increase,China: 320,0.0125,0.015625
China,RFR,2023,HD23RAPB2RFR,N-7759,TRZAW,"BBBAN, GGGGG, TTTTT",CHN,2,1,1,-1,TON Decrease,China: 320,0.00625,0.003125
China,CQR,2023,SD23RAP68CQR,EXPL,ZEAMX,BAB,CHN,2,2,1,-1,TON Decrease,China: 320,0.00625,0.003125
China,NGX,2023,IA23WLD2ANGX,BIRF0049,"ALLCE, SOL","THRISP, THRITB",CHN,0,1,0,0,TON Approves,China: 320,0,0
China,NGX,2023,IA23WLD12NGX,BIRF0049,LYPES,"HELISP, SPODSP",CHN,3,2,5,+2,TON Increase,China: 320,0.009375,0.015625
China,GKR,2023,FD23RAP21GKR,N-7000,ORYSA,"XANTOR, XANTTO",CHN,4,1,6,+2,TON Increase,China: 320,0.0125,0.01875
China,NGX,2023,IA23WLD25NGX,BIRF0049,"PHSVX, SOL","FRANOC, THRISP",CHN,3,1,1,-2,TON Decrease,China: 320,0.009375,0.003125
China,CQR,2023,SD23RAP05CQR,N-8270,TRZAW,MONGNI,CHN,3,1,3,0,TON Approves,China: 320,0.009375,0.009375
China,EIX,2023,IA23WLDC2EIX,BIAA0102,NNNVV,APHISP,CHN,0,1,0,0,TON Approves,China: 320,0,0
China,NGX,2023,IA23WLD27NGX,BIRF0049,LYPES,"GNORAB, LIRISP",CHN,2,2,3,+1,TON Increase,China: 320,0.00625,0.009375
China,NGX,2023,IA23WLD26NGX,BIRF0043,"CUC, SOL","HEMTLA, TETRUR",CHN,2,1,2,0,TON Approves,China: 320,0.00625,0.00625
China,NGX,2023,IA23WLD24NGX,BIRF0049,"CUC, PHSVX, SOL","SCITDO, THRISP",CHN,2,1,3,+1,TON Increase,China: 320,0.00625,0.009375
China,NGX,2023,IA23WLD28NGX,BIRF0049,CUC,LIRISP,CHN,2,1,4,+2,TON Increase,China: 320,0.00625,0.0125
China,EIX,2023,IA23WLDC1EIX,BIAA0102,"GOSHI, LYPES, NNNVV","BEMISP, TRIAVA",CHN,0,1,0,0,TON Approves,China: 320,0,0
China,NGX,2023,IA23WLD14NGX,BIRF0046,CIDSS,"EHG, PHYNCI, SCITSP",CHN,1,2,1,0,TON Approves,China: 320,0.003125,0.003125
China,GKR,2023,FD23RAP51GKR,N-6961,TRFFR,PLADBR,CHN,3,2,2,-1,TON Decrease,China: 320,0.009375,0.00625
China,EIX,2023,IA23WLDC5EIX,BIAA0102,ORYSP,"CALGMA, NILALU, SOGACU",CHN,0,1,0,0,TON Approves,China: 320,0,0
China,NGX,2023,IA23WLD23NGX,BIRF0049,"CUC, SOL","FRANOC, SCITSP, THRIPL",CHN,2,2,3,+1,TON Increase,China: 320,0.00625,0.009375
China,RFR,2023,HD23RAPB1RFR,"EXPL, N-7759",TRZAW,"BBBAN, GGGGG, TTTTT",CHN,4,1,8,+4,TON Increase,China: 320,0.0125,0.025
China,CQR,2023,SD23RAP01CQR,N-8270,TRZAW,USTINT,CHN,3,1,2,-1,TON Decrease,China: 320,0.009375,0.00625
China,NGX,2023,IA23WLD11NGX,BIRF0049,LYPES,"GNORAB, LIRISP",CHN,2,1,2,0,TON Approves,China: 320,0.00625,0.00625
China,NGX,2023,IA23WLD29NGX,BIRF0049,"CPSAN, CPSFR","HELIAR, SPODSP",CHN,2,1,3,+1,TON Increase,China: 320,0.00625,0.009375
Colombia,TSX,2023,FA23WLD38TSX,BIUD0006,"CUC, YWASS","ADB, SPHRFU",COL,1,1,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,TSX,2023,FA23WLD20TSX,BIKC0002,LYPES,"ALTESO, SEPTLY",COL,1,2,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,ARR,2023,HD23COLCBARR,PROOF OF CONCE,CIDSS,TTTTT,COL,2,2,2,0,TON Approves,Colombia: 270,0.007407407407407408,0.007407407407407408
Colombia,KGR,2023,ID23COL01KGR,N-5972,CHYHO,FRANOC,COL (Country group),3,2,1,-2,TON Decrease,Colombia: 270,0.011111111111111112,0.003703703703703704
Colombia,SBX,2023,IA23WLDF1SBX,BIGM0008,CUMSA,"FUSASP, MELGSP",COL,1,1,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,LLX,2023,HA23WLD3ALLX,BIDU0028,D6,"BBBAN, GGGGG",COL,2,1,3,+1,TON Increase,Colombia: 270,0.007407407407407408,0.011111111111111112
Colombia,RMX,2023,FA23WLD02RMX,BIRX0056,"LYPES, YWASS","ADB, ALTESO",COL,1,2,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,ARR,2023,HD23COLCAARR,N-8939,COFAR,TTTTT,COL,4,1,3,-1,TON Decrease,Colombia: 270,0.014814814814814815,0.011111111111111112
Colombia,PHX,2023,IA23WLDBEPHX,BIRF0046,"ALLSA, NNNVF","ORIUIN, THRISP",COL,1,1,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,TSX,2023,FA23WLDG8TSX,BIRX0006,LYPES,ALTESO,COL,1,2,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,PHX,2023,IA23WLDBCPHX,BIRF0046,NNNVF,"PHSLRI, TETRUR",COL,1,2,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,RMX,2023,FA23WLD06RMX,BIRX0056,"LYPES, YWASS","ADB, XANTSP",COL,1,1,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,LLX,2023,HA23LAT3ELLX,BIDU0028,NNNVV,"TTTDD, TTTMM",COL,3,2,2,-1,TON Decrease,Colombia: 270,0.011111111111111112,0.007407407407407408
Colombia,TSX,2023,FA23WLD22TSX,BIKC0002,"CUC, YWASS","ADB, SPHRFU",COL,2,2,4,+2,TON Increase,Colombia: 270,0.007407407407407408,0.014814814814814815
Colombia,EIX,2023,IA23WLDPLEIX,BIRXN035,NNNVV,"PRODLI, SPODSP",COL,2,1,1,-1,TON Decrease,Colombia: 270,0.007407407407407408,0.003703703703703704
Colombia,ARR,2023,FD23COLH2ARR,N-8545,SOLTU,YERTR,COL,2,1,2,0,TON Approves,Colombia: 270,0.007407407407407408,0.007407407407407408
Colombia,KGR,2023,ID23COL03KGR,N-5972,LYPES,TRIAVA,COL (Country group),2,1,2,0,TON Approves,Colombia: 270,0.007407407407407408,0.007407407407407408
Colombia,SBX,2023,IA23WLDF2SBX,BIGM0008,LYPES,"FUSASP, MELGSP",COL,1,2,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,ARR,2023,HD23COLMAARR,N-8939,ZEAMD,TTTTT,COL,4,2,2,-2,TON Decrease,Colombia: 270,0.014814814814814815,0.007407407407407408
Colombia,NGX,2023,IA23WLD31NGX,BIRXN064,"CPSAN, CUC, LYPES","APHISP, BEMITA, THRISP",COL,2,2,2,0,TON Approves,Colombia: 270,0.007407407407407408,0.007407407407407408
Colombia,ARR,2023,FD23COLH1ARR,N-8545,LYPES,YERTR,COL,2,1,4,+2,TON Increase,Colombia: 270,0.007407407407407408,0.014814814814814815
Colombia,SBX,2023,IA23WLDB2SBX,BIRX0118,NNNVF,MELGSP,COL,2,2,4,+2,TON Increase,Colombia: 270,0.007407407407407408,0.014814814814814815
Colombia,RMX,2023,FA23WLD08RMX,BIRX0056,"LYPES, YWASS","ADB, XANTSP",COL,1,2,2,+1,TON Increase,Colombia: 270,0.003703703703703704,0.007407407407407408
Colombia,VCX,2023,IA23WLDABVCX,BIUA0010,"CPSAN, CPSFR",HEMTLA,COL,2,1,2,0,TON Approves,Colombia: 270,0.007407407407407408,0.007407407407407408
Colombia,RMX,2023,FA23WLD03RMX,BIRX0056,"LYPES, YWASS","ADB, ALTESO",COL,1,1,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,SBX,2023,IA23WLDNASBX,BIRX0001,NNNVF,MELGSP,COL,1,2,2,+1,TON Increase,Colombia: 270,0.003703703703703704,0.007407407407407408
Colombia,TSX,2023,FA23WLDG1TSX,BIRX0105,"CUC, YWASS","ADB, SPHRFU",COL,1,1,2,+1,TON Increase,Colombia: 270,0.003703703703703704,0.007407407407407408
Colombia,PHX,2023,IA23WLDBFPHX,BIRF0046,CPSAN,"APHDSP, COCISP",COL,1,2,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,VCX,2023,IA23WLDAAVCX,BIUA0010,CUMSA,TETRUR,COL,2,1,4,+2,TON Increase,Colombia: 270,0.007407407407407408,0.014814814814814815
Colombia,EIX,2023,IA23WLDC2EIX,BIAA0102,NNNVV,APHISP,COL,0,1,0,0,TON Approves,Colombia: 270,0,0
Colombia,CMR,2023,FR23COL16CMR,EXPL,SOLTU,ALTESO,COL,2,1,1,-1,TON Decrease,Colombia: 270,0.007407407407407408,0.003703703703703704
Colombia,EIX,2023,IA23WLDSFEIX,BIRXN035,ZEAMA,LAPHFR,COL,1,2,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,TSX,2023,FA23WLDG0TSX,BIRX0105,LYPES,ALTESO,COL,1,2,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,RMX,2023,FA23WLD07RMX,BIRX0056,"LYPES, YWASS","ADB, XANTSP",COL,1,1,2,+1,TON Increase,Colombia: 270,0.003703703703703704,0.007407407407407408
Colombia,NGX,2023,IA23WLD32NGX,BIRXN064,"CPSAN, CUC, LYPES","APHISP, BEMITA",COL,2,2,4,+2,TON Increase,Colombia: 270,0.007407407407407408,0.014814814814814815
Colombia,NGX,2023,IA23WLD08NGX,BIRF0046,CIDSS,"EHG, PHYNCI, THRISP",COL,2,1,2,0,TON Approves,Colombia: 270,0.007407407407407408,0.007407407407407408
Colombia,CMR,2023,FR23COLM3CMR,N-5410,ANHCO,PHYTCN,COL,2,1,2,0,TON Approves,Colombia: 270,0.007407407407407408,0.007407407407407408
Colombia,EIX,2023,IA23WLDC1EIX,BIAA0102,"GOSHI, LYPES, NNNVV","BEMISP, TRIAVA",COL,0,2,0,0,TON Approves,Colombia: 270,0,0
Colombia,EIX,2023,IA23WLDCCEIX,BIRXN035,"CIDSS, MNGIN","ANSTFR, CERTSP",COL,1,1,2,+1,TON Increase,Colombia: 270,0.003703703703703704,0.007407407407407408
Colombia,CMR,2023,FR23COLM8CMR,N-5410,VITVI,PLASVI,COL,2,1,3,+1,TON Increase,Colombia: 270,0.007407407407407408,0.011111111111111112
Colombia,LLX,2023,HA23WLD3CLLX,BIDU0028,D6,"BBBAN, GGGGG",COL,2,2,3,+1,TON Increase,Colombia: 270,0.007407407407407408,0.011111111111111112
Colombia,EIX,2023,IA23WLDTAEIX,BIRXN035,"LYPES, SOLME","GNORAB, LEUIOR",COL,1,2,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,NGX,2023,IA23WLD03NGX,BIRF0046,"ALLAS, ALLXS","LAPHEG, THRISP",COL,2,2,3,+1,TON Increase,Colombia: 270,0.007407407407407408,0.011111111111111112
Colombia,RMX,2023,FA23WLD01RMX,BIRX0056,"LYPES, YWASS","ADB, ALTESO",COL,1,2,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,IWX,2023,FA23WLDMFIWX,BIKC0002,ZEAMX,PHYRMA,COL,2,1,2,0,TON Approves,Colombia: 270,0.007407407407407408,0.007407407407407408
Colombia,EIX,2023,IA23WLD72EIX,BIRX0053,NNNVV,"ELX, PRODLI, SPODSP",COL,2,2,3,+1,TON Increase,Colombia: 270,0.007407407407407408,0.011111111111111112
Colombia,TSX,2023,FA23WLD32TSX,BIUD0006,"CUC, YWASS","ADB, SPHRFU",COL,1,1,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,EIX,2023,IA23WLD75EIX,BIRX0053,LYPES,GNORAB,COL,2,1,2,0,TON Approves,Colombia: 270,0.007407407407407408,0.007407407407407408
Colombia,ARR,2023,GD23COLM1ARR,N-7928,ZEAMD,ADC,COL,2,1,2,0,TON Approves,Colombia: 270,0.007407407407407408,0.007407407407407408
Colombia,ARR,2023,GD23COLSAARR,N-8462,LYPES,ACD,COL,2,1,1,-1,TON Decrease,Colombia: 270,0.007407407407407408,0.003703703703703704
Colombia,TSX,2023,FA23WLDG9TSX,BIRX0006,"CUC, YWASS","ADB, SPHRFU",COL,1,2,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,EIX,2023,IA23WLDCBEIX,BIRXN035,COFAR,STEHHA,COL,2,1,2,0,TON Approves,Colombia: 270,0.007407407407407408,0.007407407407407408
Colombia,ARR,2023,HD23COLPAARR,PROOF OF CONCE,SOLTU,TTTTT,COL,2,1,3,+1,TON Increase,Colombia: 270,0.007407407407407408,0.011111111111111112
Colombia,ARR,2023,GD23COLP1ARR,N-8462,SOLTU,ACD,COL,3,2,4,+1,TON Increase,Colombia: 270,0.011111111111111112,0.014814814814814815
Colombia,PHX,2023,IA23WLDADPHX,BIUA0010,NNNVF,"PHSLRI, TETRUR",COL,2,2,2,0,TON Approves,Colombia: 270,0.007407407407407408,0.007407407407407408
Colombia,CMR,2023,FR23COL15CMR,EXPL,LYPXP,ALTESO,COL,2,2,3,+1,TON Increase,Colombia: 270,0.007407407407407408,0.011111111111111112
Colombia,ARR,2023,GD23COLH1ARR,N-8462,NNNZZ,ACD,COL,2,1,2,0,TON Approves,Colombia: 270,0.007407407407407408,0.007407407407407408
Colombia,PHX,2023,IA23WLDABPHX,BIUA0010,NNNVF,"ORIUIN, THRISP",COL,1,2,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,TSX,2023,FA23WLD30TSX,BIUD0006,LYPES,ALTESO,COL,1,1,2,+1,TON Increase,Colombia: 270,0.003703703703703704,0.007407407407407408
Colombia,KGR,2023,ID23COL02KGR,N-5972,ROSRG,FRANOC,COL (Country group),3,2,3,0,TON Approves,Colombia: 270,0.011111111111111112,0.011111111111111112
Colombia,TSX,2023,FA23WLD36TSX,BIUD0006,LYPES,ALTESO,COL,1,1,1,0,TON Approves,Colombia: 270,0.003703703703703704,0.003703703703703704
Colombia,NGX,2023,IA23WLD07NGX,BIRF0046,"CUC, LYPES","GNORAB, LIRISP",COL,4,2,4,0,TON Approves,Colombia: 270,0.014814814814814815,0.014814814814814815
Colombia,EIX,2023,IA23WLD71EIX,BIRX0053,NNNVV,"ELX, PLUTMA",COL,2,2,1,-1,TON Decrease,Colombia: 270,0.007407407407407408,0.003703703703703704
Costa Rica,KGR,2023,IR23CRI23KGR,N-5972,CITLA,BEMITA,CRI,2,2,1,-1,TON Decrease,Costa Rica: 81,0.024691358024691357,0.012345679012345678
Costa Rica,LLX,2023,HA23LAT8SLLX,BIDU0028,ANHCO,"TTTDD, TTTMM",CRI,2,2,3,+1,TON Increase,Costa Rica: 81,0.024691358024691357,0.037037037037037035
Costa Rica,RMX,2023,FA23WLDK2RMX,BIKC0002,"COFAR, YWASS","ADB, HEMIVA",CRI,1,2,1,0,TON Approves,Costa Rica: 81,0.012345679012345678,0.012345679012345678
Costa Rica,RMX,2023,FA23WLD06RMX,BIRX0056,"LYPES, YWASS","ADB, XANTSP",CRI,1,1,2,+1,TON Increase,Costa Rica: 81,0.012345679012345678,0.024691358024691357
Costa Rica,RMX,2023,FA23WLD04RMX,BIRX0056,"LYPES, SOLTU, YWASS","ADB, PHYTIN",CRI,1,2,1,0,TON Approves,Costa Rica: 81,0.012345679012345678,0.012345679012345678
Costa Rica,KGR,2023,IR23CRI20KGR,N-5972,LYPES,BEMITA,CRI,2,2,1,-1,TON Decrease,Costa Rica: 81,0.024691358024691357,0.012345679012345678
Costa Rica,ARR,2023,HD23CRICBARR,PROOF OF CONCE,CIDSS,TTTTT,CRI,2,2,1,-1,TON Decrease,Costa Rica: 81,0.024691358024691357,0.012345679012345678
Costa Rica,KGR,2023,IR23CRI01KGR,N-8008,ANHCO,"DYSMBR, SCUTIM",CRI,2,1,1,-1,TON Decrease,Costa Rica: 81,0.024691358024691357,0.012345679012345678
Costa Rica,RMX,2023,FA23WLDK1RMX,"BIKC0002, BIRX0027","COFAR, YWASS","ADB, CERCCO, COLLCO, PHOMCO",CRI,NA,1,NA,NA,NA,Costa Rica: 81,NA,NA
Costa Rica,RMX,2023,FA23WLDB6RMX,"BIAA0069, BIUD0006","MUBPA, YWASS","ADB, MYCOFI",CRI,1,2,2,+1,TON Increase,Costa Rica: 81,0.012345679012345678,0.024691358024691357
Costa Rica,RMX,2023,FA23WLD08RMX,BIRX0056,"LYPES, YWASS","ADB, XANTSP",CRI,1,1,2,+1,TON Increase,Costa Rica: 81,0.012345679012345678,0.024691358024691357
Costa Rica,KGR,2023,ID23CRI21KGR,N-5972,MUBPA,DIASBO,ECA (Country Group),3,1,5,+2,TON Increase,Costa Rica: 81,0.037037037037037035,0.06172839506172839
Costa Rica,RMX,2023,FA23WLDB2RMX,BIKW0004,"MUBPA, YWASS",ADB,CRI,1,2,2,+1,TON Increase,Costa Rica: 81,0.012345679012345678,0.024691358024691357
Costa Rica,RMX,2023,FA23WLDB1RMX,BIKW0004,"MUBPA, YWASS","ADB, MYCOFI",CRI,2,2,1,-1,TON Decrease,Costa Rica: 81,0.024691358024691357,0.012345679012345678
Costa Rica,SBX,2023,IA23WLDF4SBX,BIGM0008,MUBPA,"HELYSP, RADOSI",CRI,2,1,2,0,TON Approves,Costa Rica: 81,0.024691358024691357,0.024691358024691357
Costa Rica,RMX,2023,FA23WLDB7RMX,BIRX0117,"MUBPA, YWASS","ADB, MYCOFI",CRI,1,1,1,0,TON Approves,Costa Rica: 81,0.012345679012345678,0.012345679012345678
Costa Rica,RMX,2023,FA23WLDB3RMX,BIKW0004,"MUBPA, YWASS",ADB,CRI,1,2,2,+1,TON Increase,Costa Rica: 81,0.012345679012345678,0.024691358024691357
Costa Rica,RMX,2023,FA23WLD07RMX,BIRX0056,"LYPES, YWASS","ADB, XANTSP",CRI,1,2,1,0,TON Approves,Costa Rica: 81,0.012345679012345678,0.012345679012345678
Costa Rica,RMX,2023,FA23WLD09RMX,BIRX0056,"LYPES, YWASS","ADB, PSDMSP",CRI,2,1,3,+1,TON Increase,Costa Rica: 81,0.024691358024691357,0.037037037037037035
Costa Rica,CMR,2023,FD23CRI23CMR,EXPL,MUBPA,MYCOFI,CRI,5,1,4,-1,TON Decrease,Costa Rica: 81,0.06172839506172839,0.04938271604938271
Costa Rica,KGR,2023,ID23CRI22KGR,N-5972,MUBPA,FERRVI,ECA (Country Group),3,1,6,+3,TON Increase,Costa Rica: 81,0.037037037037037035,0.07407407407407407
Costa Rica,RMX,2023,FA23WLDB4RMX,BIRX0105,"MUBPA, YWASS","ADB, MYCOFI",CRI,1,1,1,0,TON Approves,Costa Rica: 81,0.012345679012345678,0.012345679012345678
Costa Rica,ARR,2023,FD23CRIBAARR,"BIBS0008, N-5595",MUBPA,FUSACB,CRI,2,2,1,-1,TON Decrease,Costa Rica: 81,0.024691358024691357,0.012345679012345678
Costa Rica,CMR,2023,FD23CRIM3CMR,N-5410,ANHCO,PHYTCN,CRI,2,2,1,-1,TON Decrease,Costa Rica: 81,0.024691358024691357,0.012345679012345678
Costa Rica,LLX,2023,HA23WLD8ELLX,BIDU0027,"NNNOG, YNKKX","TTTDD, TTTMM",CRI,2,1,2,0,TON Approves,Costa Rica: 81,0.024691358024691357,0.024691358024691357
Costa Rica,RMX,2023,FA23WLD05RMX,BIRX0056,"LYPES, SOLTU, YWASS","ADB, PHYTIN",CRI,1,1,2,+1,TON Increase,Costa Rica: 81,0.012345679012345678,0.024691358024691357
Costa Rica,RMX,2023,FA23WLDB5RMX,BIRX0105,"MUBPA, YWASS","ADB, MYCOFI",CRI,1,1,1,0,TON Approves,Costa Rica: 81,0.012345679012345678,0.012345679012345678
Ecuador,KGR,2023,IR23ECU20KGR,N-5972,SOLTU,PARZCO,ECU,2,2,3,+1,TON Increase,Ecuador: 30,0.06666666666666667,0.1
Ecuador,CMR,2023,FR23ECUM3CMR,N-5410,ANHCO,PHYTCN,ECU,2,2,4,+2,TON Increase,Ecuador: 30,0.06666666666666667,0.13333333333333333
